0.320708	1
0.321758	2
0.324406	3
0.327472	4
0.330214	5
0.332777	6
0.334935	7
0.339416	8
0.342414	9
0.343828	10
0.344684	11
0.344728	12
0.345439	13
0.347097	14
0.353502	15
0.354846	16
0.357799	17
0.358466	18
0.360736	19
0.362321	20
0.371280	21
0.374685	22
0.383341	23
0.383539	24
0.386731	25
0.396191	26
0.410960	27
0.411047	28
0.416480	29
0.418475	30
0.428096	31
0.474335	32
0.479541	33
0.492374	34
0.521502	35
0.544042	36
0.545463	37
0.552806	38
0.554456	39
0.558737	40
0.599397	41
0.600302	42
0.615819	43
0.653976	44
0.702853	45
0.752009	46
0.759477	47
1.087848	48
1.640676	49
2.598370	50
