0.168244	1
0.171188	2
0.171733	3
0.172065	4
0.172331	5
0.172368	6
0.172819	7
0.174151	8
0.178355	9
0.178456	10
0.178727	11
0.179192	12
0.180987	13
0.181313	14
0.181845	15
0.182375	16
0.183303	17
0.184009	18
0.184766	19
0.184931	20
0.185022	21
0.190962	22
0.191530	23
0.191685	24
0.191934	25
0.194145	26
0.194208	27
0.195600	28
0.200455	29
0.200667	30
0.202730	31
0.202954	32
0.204627	33
0.205725	34
0.206416	35
0.208362	36
0.208747	37
0.223604	38
0.229388	39
0.230639	40
0.237784	41
0.241829	42
0.256305	43
0.262248	44
0.271086	45
0.275066	46
0.282661	47
0.285266	48
0.312008	49
0.622745	50
