0.165836	1
0.172725	2
0.176997	3
0.179092	4
0.185445	5
0.192720	6
0.195285	7
0.204091	8
0.207490	9
0.219538	10
0.222120	11
0.223593	12
0.224733	13
0.228416	14
0.233610	15
0.255785	16
0.290965	17
0.303250	18
0.305370	19
0.315949	20
0.316281	21
0.317867	22
0.320637	23
0.323186	24
0.333564	25
0.340441	26
0.357503	27
0.363239	28
0.368639	29
0.414693	30
0.419667	31
0.420447	32
0.440126	33
0.459472	34
0.463736	35
0.464795	36
0.475847	37
0.516005	38
0.529694	39
0.544383	40
0.607652	41
0.617780	42
0.691157	43
0.711014	44
0.826032	45
0.971492	46
1.277428	47
1.886146	48
3.109511	49
5.108701	50
