0.252082	1
0.262835	2
0.267069	3
0.268972	4
0.271283	5
0.271968	6
0.285898	7
0.288539	8
0.290525	9
0.297670	10
0.298457	11
0.299235	12
0.302757	13
0.303202	14
0.309382	15
0.311959	16
0.318536	17
0.342610	18
0.357143	19
0.362377	20
0.377414	21
0.393371	22
0.394127	23
0.406547	24
0.437309	25
0.457749	26
0.458268	27
0.461772	28
0.476412	29
0.482878	30
0.489856	31
0.492419	32
0.492565	33
0.494337	34
0.508374	35
0.509599	36
0.512679	37
0.513125	38
0.530224	39
0.564522	40
0.595444	41
0.646980	42
0.712869	43
0.727326	44
0.727479	45
0.747465	46
0.754571	47
0.789464	48
2.095580	49
3.536563	50
