0.823624	1
0.828623	2
0.833926	3
0.839289	4
0.860543	5
0.872630	6
0.907398	7
0.907493	8
0.927062	9
0.947692	10
0.968468	11
0.972356	12
0.980378	13
0.997080	14
1.000864	15
1.042486	16
1.075130	17
1.119078	18
1.147873	19
1.163680	20
1.168883	21
1.298383	22
1.357506	23
1.364537	24
1.371874	25
1.477430	26
1.509745	27
1.624671	28
1.653217	29
1.681779	30
1.977644	31
2.065403	32
2.068046	33
2.132446	34
2.133889	35
2.244374	36
2.249451	37
2.371983	38
2.409708	39
2.419493	40
2.586412	41
2.611856	42
2.732816	43
2.883365	44
3.031712	45
3.122876	46
3.471334	47
3.706546	48
5.117412	49
16.016403	50
