0.136572	1
0.137600	2
0.137704	3
0.138383	4
0.138731	5
0.139637	6
0.139669	7
0.139699	8
0.139715	9
0.141618	10
0.141648	11
0.142345	12
0.142726	13
0.144057	14
0.144187	15
0.144413	16
0.144934	17
0.145467	18
0.146144	19
0.146220	20
0.146517	21
0.146610	22
0.146824	23
0.148209	24
0.148395	25
0.149497	26
0.153588	27
0.154635	28
0.156039	29
0.157500	30
0.157890	31
0.159047	32
0.162957	33
0.164461	34
0.165460	35
0.167829	36
0.172857	37
0.175467	38
0.180007	39
0.182485	40
0.190575	41
0.213047	42
0.333999	43
0.350475	44
0.352473	45
0.364994	46
0.367192	47
0.370064	48
0.417487	49
0.845507	50
