0.722585	1
0.730459	2
0.751562	3
0.755959	4
0.756664	5
0.766769	6
0.767292	7
0.782020	8
0.803338	9
0.805429	10
0.820065	11
0.821508	12
0.845232	13
0.851713	14
0.860864	15
0.863363	16
0.871315	17
0.872050	18
0.872328	19
0.890196	20
0.908485	21
0.913455	22
0.922634	23
0.959389	24
0.989300	25
1.059116	26
1.080607	27
1.082216	28
1.187457	29
1.199473	30
1.210056	31
1.247727	32
1.277437	33
1.305777	34
1.384346	35
1.426886	36
1.431333	37
1.489323	38
1.497885	39
1.529765	40
1.808024	41
1.964544	42
2.042603	43
2.065043	44
2.067612	45
2.236464	46
2.530139	47
2.567583	48
3.202855	49
3.328836	50
