0.269593	1
0.292004	2
0.293263	3
0.299030	4
0.300683	5
0.301857	6
0.310410	7
0.311620	8
0.312849	9
0.316849	10
0.317041	11
0.322589	12
0.322838	13
0.325490	14
0.327279	15
0.331036	16
0.331751	17
0.339879	18
0.349173	19
0.351914	20
0.365284	21
0.371149	22
0.381768	23
0.410030	24
0.411842	25
0.419738	26
0.424178	27
0.425377	28
0.443962	29
0.445203	30
0.463517	31
0.471101	32
0.481116	33
0.483933	34
0.496548	35
0.530912	36
0.539329	37
0.543502	38
0.552497	39
0.603428	40
0.660331	41
0.768841	42
0.829258	43
0.871868	44
1.079242	45
1.169184	46
1.965773	47
2.880055	48
4.299915	49
5.339894	50
