0.093638	1
0.094265	2
0.095373	3
0.096140	4
0.098276	5
0.099673	6
0.103722	7
0.108289	8
0.108655	9
0.113746	10
0.114322	11
0.114343	12
0.119483	13
0.119631	14
0.120756	15
0.120946	16
0.125247	17
0.127360	18
0.128423	19
0.129701	20
0.130854	21
0.133157	22
0.139184	23
0.139750	24
0.142275	25
0.153232	26
0.158768	27
0.175046	28
0.192480	29
0.239638	30
0.282481	31
0.284906	32
0.288384	33
0.288471	34
0.294434	35
0.296839	36
0.299306	37
0.299879	38
0.307618	39
0.308699	40
0.311071	41
0.319989	42
0.321082	43
0.324899	44
0.332656	45
0.335878	46
0.343437	47
0.394514	48
0.840962	49
0.890544	50
