0.133314	1
0.170866	2
0.231067	3
0.234155	4
0.237463	5
0.244822	6
0.244956	7
0.252016	8
0.255527	9
0.260182	10
0.260419	11
0.260492	12
0.260549	13
0.261018	14
0.261437	15
0.261555	16
0.262166	17
0.264284	18
0.264401	19
0.265063	20
0.266273	21
0.267303	22
0.267396	23
0.270823	24
0.271162	25
0.271301	26
0.271752	27
0.274270	28
0.278991	29
0.282018	30
0.282729	31
0.286325	32
0.288635	33
0.295905	34
0.298553	35
0.302857	36
0.305343	37
0.305371	38
0.313010	39
0.317290	40
0.319708	41
0.323427	42
0.328343	43
0.330849	44
0.365746	45
0.366931	46
0.395012	47
0.458960	48
0.520875	49
0.682489	50
