0.223768	1
0.232901	2
0.236511	3
0.237137	4
0.250726	5
0.257683	6
0.261461	7
0.271269	8
0.273937	9
0.276115	10
0.277965	11
0.283640	12
0.286126	13
0.307738	14
0.310412	15
0.325662	16
0.332208	17
0.341298	18
0.363187	19
0.380359	20
0.381212	21
0.385519	22
0.388745	23
0.390864	24
0.392959	25
0.398682	26
0.399855	27
0.400582	28
0.419970	29
0.435165	30
0.442122	31
0.444850	32
0.450893	33
0.462023	34
0.466786	35
0.517143	36
0.527216	37
0.598756	38
0.614661	39
0.618670	40
0.651237	41
0.974916	42
0.977591	43
1.292450	44
1.415784	45
2.076339	46
3.114305	47
6.116133	48
9.266135	49
10.135546	50
